isocntry,lgbt_rights,age,lgbt_friends,religion,discrim_percep,sastisfaction,discrim_exp,online_activism,antidiscrim_eff,left_right,marital,gender,education,occupation,urban,mobile,fin_hardship,internet,social_class,voice_country,opinion_leader,interview_size,cooperation,min_ethnic,min_skin,min_religion,min_sexual,min_roma,w1,lgbt_power,gdp_pc,free_expr,polarisation,hate_speech,educ_equality
LV,4,51,0,13,4,3,0,1,1,1,2,1,2,1,3,1,3,1,3,4,1,1,2,1,0,0,0,0,1.6976,1.573,60.021,0.954,-2.478,1.413,1.852
LV,2,68,0,2,6,4,0,0,12,6,2,0,3,7,2,1,3,6,3,4,2,1,2,1,0,0,0,0,1.2446,1.573,60.021,0.954,-2.478,1.413,1.852
LV,2,55,0,2,3,2,0,0,6,98,2,0,3,2,3,1,3,1,4,3,3,1,1,0,0,0,0,0,0.7526,1.573,60.021,0.954,-2.478,1.413,1.852
LV,3,35,0,2,3,2,0,0,5,5,2,0,3,4,1,1,3,1,3,1,2,1,1,0,0,0,0,0,0.6393,1.573,60.021,0.954,-2.478,1.413,1.852
LV,4,38,0,4,4,1,0,0,5,5,2,0,3,6,1,1,3,1,3,4,3,2,1,0,0,0,0,0,0.6393,1.573,60.021,0.954,-2.478,1.413,1.852
LV,4,34,0,2,2,2,0,0,11,5,2,1,3,3,1,1,2,1,3,3,2,1,1,0,0,1,0,0,0.9277,1.573,60.021,0.954,-2.478,1.413,1.852
LV,4,55,0,3,4,3,0,0,5,5,2,0,2,7,3,1,3,6,3,3,3,1,2,0,0,0,0,0,1.106,1.573,60.021,0.954,-2.478,1.413,1.852
LV,5,74,0,13,3,1,0,0,1,7,1,1,3,7,3,1,3,6,3,1,1,2,2,0,0,0,0,0,1.8432,1.573,60.021,0.954,-2.478,1.413,1.852
LV,4,37,0,2,6,4,0,0,12,98,1,1,2,1,2,1,2,1,3,4,4,4,3,0,0,0,0,0,0.7869,1.573,60.021,0.954,-2.478,1.413,1.852
LV,2,68,0,1,4,1,0,0,12,6,4,0,3,7,2,1,3,1,9,4,3,1,1,0,0,0,0,0,0.7118,1.573,60.021,0.954,-2.478,1.413,1.852
LV,5,67,0,4,6,2,0,0,12,5,3,0,3,7,2,1,3,1,2,4,2,2,2,0,0,0,0,0,0.7118,1.573,60.021,0.954,-2.478,1.413,1.852
LV,4,58,0,1,4,3,0,0,1,6,4,0,3,2,2,1,3,1,3,4,2,1,1,0,0,0,0,0,0.3955,1.573,60.021,0.954,-2.478,1.413,1.852
LV,1,23,1,16,2,2,0,0,1,9,1,0,3,6,2,1,3,1,9,1,2,1,1,0,0,0,0,0,0.743,1.573,60.021,0.954,-2.478,1.413,1.852
LV,4,60,0,1,6,2,0,0,5,6,3,0,3,4,2,1,3,7,2,4,1,2,1,0,0,0,0,0,0.3955,1.573,60.021,0.954,-2.478,1.413,1.852
LV,4,30,0,13,6,2,0,0,12,98,2,1,3,2,3,1,3,1,3,4,3,3,1,0,0,0,0,0,0.7869,1.573,60.021,0.954,-2.478,1.413,1.852
LV,1,37,0,3,5,2,0,1,5,9,2,0,3,5,2,1,3,1,3,2,1,1,1,0,0,0,0,0,0.5687,1.573,60.021,0.954,-2.478,1.413,1.852
LV,5,43,0,3,6,2,0,0,5,97,3,0,2,2,2,1,3,1,1,4,3,3,1,1,0,0,0,0,0.5812,1.573,60.021,0.954,-2.478,1.413,1.852
LV,4,32,0,2,5,1,0,0,11,97,2,1,3,3,3,1,3,1,3,3,3,1,1,0,0,0,0,0,0.8138,1.573,60.021,0.954,-2.478,1.413,1.852
LV,2,46,0,13,3,2,0,0,5,98,1,1,1,4,2,0,2,2,1,3,2,1,2,0,0,0,0,0,1.2088,1.573,60.021,0.954,-2.478,1.413,1.852
LV,2,17,0,3,3,2,0,0,4,5,1,1,4,8,2,1,3,1,3,2,2,2,2,0,0,0,0,0,1.1407,1.573,60.021,0.954,-2.478,1.413,1.852
LV,2,47,0,3,4,3,0,0,6,8,1,1,2,1,2,1,2,1,3,3,2,1,2,0,0,0,0,0,1.2088,1.573,60.021,0.954,-2.478,1.413,1.852
LV,3,64,0,2,4,2,0,0,4,6,3,0,2,7,2,1,3,1,2,2,2,1,2,0,0,0,0,0,0.4866,1.573,60.021,0.954,-2.478,1.413,1.852
LV,2,57,0,3,4,2,0,0,6,4,3,1,2,4,2,1,3,1,1,2,3,1,2,0,0,0,0,0,0.7231,1.573,60.021,0.954,-2.478,1.413,1.852
LV,2,56,0,3,4,2,0,0,6,5,2,1,2,4,1,1,3,1,1,2,4,1,2,0,0,0,0,0,0.9269,1.573,60.021,0.954,-2.478,1.413,1.852
LV,2,66,0,13,3,3,0,0,5,4,4,0,3,7,1,1,2,1,3,2,3,1,2,0,0,0,0,0,1.0958,1.573,60.021,0.954,-2.478,1.413,1.852
LV,2,52,0,13,4,2,0,0,4,5,2,1,2,4,1,1,3,1,1,3,4,1,2,0,0,0,0,0,1.5122,1.573,60.021,0.954,-2.478,1.413,1.852
LV,4,70,0,1,6,3,0,1,5,98,2,0,2,7,2,1,2,2,1,3,2,1,2,0,0,0,0,0,0.6125,1.573,60.021,0.954,-2.478,1.413,1.852
LV,3,40,1,1,2,2,0,1,2,5,2,1,3,2,2,1,3,1,3,2,2,1,1,0,0,0,0,0,0.8605,1.573,60.021,0.954,-2.478,1.413,1.852
LV,5,44,1,4,3,2,0,0,11,98,2,1,2,4,2,1,3,1,7,4,3,1,2,0,0,0,0,0,0.8605,1.573,60.021,0.954,-2.478,1.413,1.852
LV,2,50,0,3,4,1,0,0,9,5,3,0,3,2,2,1,3,1,3,2,3,1,2,0,0,0,0,0,0.4693,1.573,60.021,0.954,-2.478,1.413,1.852
LV,4,54,0,4,6,2,0,0,5,98,2,1,2,4,2,1,3,1,3,3,4,2,1,0,0,0,0,0,0.8605,1.573,60.021,0.954,-2.478,1.413,1.852
LV,4,65,0,1,4,1,0,0,5,5,4,0,3,2,2,1,3,1,3,2,4,1,1,0,0,0,0,0,0.6125,1.573,60.021,0.954,-2.478,1.413,1.852
LV,4,66,0,4,4,2,0,0,5,5,2,1,2,7,1,1,2,6,2,1,3,1,1,0,0,0,0,0,0.8923,1.573,60.021,0.954,-2.478,1.413,1.852
LV,2,64,0,4,4,2,0,0,3,6,1,1,3,7,1,1,3,2,3,2,3,2,1,0,0,0,0,0,0.7076,1.573,60.021,0.954,-2.478,1.413,1.852
LV,4,74,0,1,4,2,0,0,5,10,4,0,3,7,1,1,2,6,2,4,3,1,1,0,0,0,0,0,0.8426,1.573,60.021,0.954,-2.478,1.413,1.852
LV,3,27,0,12,3,1,0,0,8,5,2,0,3,4,1,1,3,1,3,2,2,1,1,0,0,0,0,0,0.6393,1.573,60.021,0.954,-2.478,1.413,1.852
LV,2,45,1,4,2,2,0,0,5,5,3,0,3,2,1,1,3,1,4,3,2,1,1,0,0,0,0,0,0.6518,1.573,60.021,0.954,-2.478,1.413,1.852
LV,3,70,0,4,3,1,0,0,5,5,3,0,3,7,2,1,3,1,3,2,2,1,1,0,0,0,0,0,0.9784,1.573,60.021,0.954,-2.478,1.413,1.852
LV,1,51,0,1,6,2,0,1,2,7,2,1,2,2,2,1,3,5,3,3,2,1,1,0,0,0,0,0,1.3608,1.573,60.021,0.954,-2.478,1.413,1.852
LV,4,70,0,1,2,1,0,0,9,98,2,0,2,7,2,1,3,7,1,4,2,1,1,0,0,0,0,0,0.9784,1.573,60.021,0.954,-2.478,1.413,1.852
LV,3,29,0,1,3,2,0,0,10,5,2,0,3,6,3,1,3,1,3,2,2,1,2,0,0,0,0,0,1.3738,1.573,60.021,0.954,-2.478,1.413,1.852
LV,1,36,1,13,3,1,0,0,5,5,2,1,2,4,3,1,2,1,1,1,2,1,2,0,0,0,0,0,1.8994,1.573,60.021,0.954,-2.478,1.413,1.852
LV,2,28,1,12,3,2,0,1,6,5,1,0,3,3,3,1,3,1,3,2,1,1,2,0,0,0,0,0,1.3738,1.573,60.021,0.954,-2.478,1.413,1.852
LV,1,33,1,4,2,2,0,1,3,8,2,1,3,3,3,1,3,1,3,2,2,1,2,0,0,0,0,0,1.8994,1.573,60.021,0.954,-2.478,1.413,1.852
LV,1,54,0,3,3,2,0,0,1,10,3,1,3,4,3,1,3,1,1,1,3,1,2,0,0,0,0,0,2.3525,1.573,60.021,0.954,-2.478,1.413,1.852
LV,5,69,0,1,2,3,0,0,7,5,4,0,3,7,3,1,2,1,2,3,3,1,2,0,0,0,0,0,1.7502,1.573,60.021,0.954,-2.478,1.413,1.852
LV,2,70,0,12,6,3,0,0,4,4,4,0,3,7,3,1,2,6,3,2,3,1,2,1,0,0,0,0,1.7502,1.573,60.021,0.954,-2.478,1.413,1.852
LV,2,35,0,15,3,2,0,0,6,5,2,0,3,2,3,1,3,1,6,3,3,1,2,0,0,0,0,0,1.3738,1.573,60.021,0.954,-2.478,1.413,1.852
LV,1,18,1,12,1,2,0,0,3,97,1,0,4,8,3,1,3,1,3,3,1,1,2,0,0,0,0,0,1.8218,1.573,60.021,0.954,-2.478,1.413,1.852
LV,4,68,0,1,6,1,0,0,12,5,2,1,3,7,1,1,3,3,3,6,2,1,2,0,0,0,0,0,0.8923,1.573,60.021,0.954,-2.478,1.413,1.852
LV,3,44,0,1,4,2,0,0,12,5,2,1,2,4,1,1,3,1,1,3,3,1,2,0,0,0,0,0,1.1711,1.573,60.021,0.954,-2.478,1.413,1.852
LV,4,57,0,2,6,2,0,0,12,98,2,1,2,4,1,1,3,1,1,3,2,1,2,0,0,0,0,0,0.7076,1.573,60.021,0.954,-2.478,1.413,1.852
LV,2,52,0,3,6,3,0,0,12,98,3,0,1,4,1,1,1,6,1,4,3,1,3,0,0,0,0,0,0.6518,1.573,60.021,0.954,-2.478,1.413,1.852
LV,5,60,0,4,6,2,0,0,12,7,3,0,3,2,1,1,3,1,9,3,2,1,1,0,0,0,0,0,0.4816,1.573,60.021,0.954,-2.478,1.413,1.852
LV,5,36,0,13,3,1,0,0,1,98,2,1,3,4,1,1,3,1,1,4,2,3,2,0,0,0,0,0,0.955,1.573,60.021,0.954,-2.478,1.413,1.852
LV,4,24,0,1,3,1,0,0,7,5,2,1,2,2,1,1,3,1,1,2,2,1,1,0,0,0,0,0,1.1407,1.573,60.021,0.954,-2.478,1.413,1.852
LV,2,65,0,1,6,3,0,0,12,98,3,1,2,2,1,1,2,2,3,4,3,1,1,0,0,0,0,0,0.9172,1.573,60.021,0.954,-2.478,1.413,1.852
LV,3,72,0,1,6,2,0,0,10,10,2,0,2,7,1,1,3,6,1,2,4,2,3,0,0,0,0,0,0.8653,1.573,60.021,0.954,-2.478,1.413,1.852
LV,1,61,0,14,6,2,0,0,12,98,3,0,2,1,1,1,3,6,2,2,2,1,1,0,0,0,0,0,0.4866,1.573,60.021,0.954,-2.478,1.413,1.852
LV,4,49,0,1,2,2,0,1,3,98,2,1,3,2,1,1,2,1,2,4,2,1,1,0,0,0,0,0,1.2088,1.573,60.021,0.954,-2.478,1.413,1.852
LV,2,24,1,3,2,1,0,1,6,5,2,0,3,4,1,1,3,1,3,2,2,1,1,0,0,0,0,0,0.9027,1.573,60.021,0.954,-2.478,1.413,1.852
LV,3,50,0,2,6,2,0,0,7,7,2,1,2,4,2,1,3,1,3,2,3,1,2,1,0,0,0,0,1.6976,1.573,60.021,0.954,-2.478,1.413,1.852
LV,3,58,1,3,3,2,0,0,6,6,2,1,3,4,2,1,3,1,1,3,3,1,2,0,0,0,0,0,1.0633,1.573,60.021,0.954,-2.478,1.413,1.852
LV,5,48,0,1,4,2,0,0,12,98,3,0,3,4,1,1,2,1,1,3,2,1,2,0,0,0,0,0,0.6518,1.573,60.021,0.954,-2.478,1.413,1.852
LV,4,54,0,3,5,2,0,0,5,7,2,1,2,3,1,1,3,6,1,3,2,1,1,0,0,0,0,0,1.1711,1.573,60.021,0.954,-2.478,1.413,1.852
LV,3,44,1,1,2,2,0,0,5,4,2,0,2,4,1,1,3,1,3,6,2,1,1,0,0,0,0,0,0.6518,1.573,60.021,0.954,-2.478,1.413,1.852
LV,1,31,0,3,2,2,0,0,7,6,2,0,3,2,1,1,2,1,1,3,2,1,1,0,0,0,0,0,0.6393,1.573,60.021,0.954,-2.478,1.413,1.852
LV,4,26,0,1,2,2,0,0,3,8,1,1,3,4,1,1,3,5,4,3,3,1,1,0,0,0,0,0,0.9277,1.573,60.021,0.954,-2.478,1.413,1.852
LV,4,52,0,14,3,2,0,0,11,98,2,0,3,7,1,1,3,1,3,3,2,1,1,0,0,0,0,0,0.6518,1.573,60.021,0.954,-2.478,1.413,1.852
LV,3,17,1,2,3,2,0,1,5,5,1,1,4,8,1,1,2,1,1,2,1,2,1,0,1,0,0,0,1.1061,1.573,60.021,0.954,-2.478,1.413,1.852
LV,2,51,1,14,2,2,0,0,5,4,2,0,3,2,1,1,3,1,3,2,1,1,1,0,0,0,0,0,0.6518,1.573,60.021,0.954,-2.478,1.413,1.852
LV,5,42,0,13,2,2,0,0,5,6,2,0,2,5,1,1,3,1,3,3,4,2,2,0,0,0,0,0,0.8547,1.573,60.021,0.954,-2.478,1.413,1.852
LV,2,71,0,1,4,2,0,0,5,98,3,0,3,7,1,1,3,1,2,3,4,1,2,0,0,0,0,0,1.0958,1.573,60.021,0.954,-2.478,1.413,1.852
LV,2,34,0,4,6,2,0,0,6,6,2,0,2,5,1,1,2,1,1,3,3,1,2,0,0,0,0,0,0.8377,1.573,60.021,0.954,-2.478,1.413,1.852
LV,5,56,0,3,4,2,0,0,3,98,1,0,2,4,1,1,3,3,1,3,4,1,1,0,0,0,0,0,0.6417,1.573,60.021,0.954,-2.478,1.413,1.852
LV,1,70,0,3,6,2,0,1,3,5,2,0,2,7,1,1,3,1,2,4,4,1,2,0,0,0,0,0,1.0958,1.573,60.021,0.954,-2.478,1.413,1.852
LV,3,44,0,4,3,2,0,1,5,5,2,0,3,2,1,1,2,1,2,3,3,1,2,0,0,0,0,0,0.8547,1.573,60.021,0.954,-2.478,1.413,1.852
LV,2,72,0,1,4,2,0,0,4,5,3,0,3,7,1,1,3,1,1,3,3,1,2,0,0,0,0,0,1.0958,1.573,60.021,0.954,-2.478,1.413,1.852
LV,3,55,0,4,3,3,0,0,5,5,2,0,3,6,1,1,2,1,1,2,3,1,2,0,0,0,0,0,0.6417,1.573,60.021,0.954,-2.478,1.413,1.852
LV,3,17,0,14,3,1,0,0,6,5,2,0,4,8,1,1,3,1,4,4,1,1,2,0,0,0,0,0,1.1424,1.573,60.021,0.954,-2.478,1.413,1.852
LV,1,17,0,1,2,1,0,0,4,5,1,1,4,8,3,1,3,1,5,3,2,1,1,1,0,0,0,0,2.2344,1.573,60.021,0.954,-2.478,1.413,1.852
LV,4,32,0,1,2,2,0,0,4,98,3,0,3,3,3,1,3,1,3,3,3,1,1,0,0,0,0,0,1.3738,1.573,60.021,0.954,-2.478,1.413,1.852
LV,1,28,0,13,2,2,0,0,6,98,2,0,3,3,3,1,2,1,3,2,3,1,1,0,0,0,0,0,1.3738,1.573,60.021,0.954,-2.478,1.413,1.852
LV,2,47,1,4,2,2,0,0,6,8,2,0,3,3,3,1,3,1,3,3,1,1,1,0,0,0,0,0,1.404,1.573,60.021,0.954,-2.478,1.413,1.852
LV,2,59,0,3,1,2,0,0,11,5,2,1,3,2,3,1,3,1,3,2,2,1,1,0,0,0,0,0,1.5157,1.573,60.021,0.954,-2.478,1.413,1.852
LV,4,70,0,2,4,3,0,0,6,6,2,1,1,7,1,1,3,6,1,4,2,2,2,1,0,0,0,0,1.0363,1.573,60.021,0.954,-2.478,1.413,1.852
LV,3,51,0,2,6,3,0,0,6,98,3,0,2,7,1,1,1,1,2,4,2,1,2,0,0,0,0,0,0.7559,1.573,60.021,0.954,-2.478,1.413,1.852
LV,4,16,1,2,4,2,0,1,5,97,2,1,4,8,2,1,3,1,2,4,1,1,2,0,0,0,0,0,0.8754,1.573,60.021,0.954,-2.478,1.413,1.852
LV,4,22,0,4,5,2,0,0,4,98,3,0,3,6,1,1,3,1,9,3,1,4,1,0,0,0,0,0,1.0203,1.573,60.021,0.954,-2.478,1.413,1.852
LV,4,63,0,4,6,2,0,0,12,98,2,1,1,7,1,1,3,6,1,1,2,2,1,0,0,0,0,0,0.8205,1.573,60.021,0.954,-2.478,1.413,1.852
LV,4,51,0,1,6,2,0,0,12,98,2,1,2,4,1,1,3,2,1,4,4,4,2,0,0,0,0,0,1.3608,1.573,60.021,0.954,-2.478,1.413,1.852
LV,4,71,0,1,6,1,0,0,12,7,2,0,2,7,1,1,3,7,3,1,1,2,1,0,0,0,0,0,0.9784,1.573,60.021,0.954,-2.478,1.413,1.852
LV,4,74,0,1,6,2,0,0,12,98,2,0,2,7,1,1,3,7,6,6,3,2,2,0,0,0,0,0,0.9784,1.573,60.021,0.954,-2.478,1.413,1.852
LV,1,39,0,2,2,2,0,0,5,98,2,0,3,6,3,1,2,1,2,4,2,1,2,0,0,0,0,0,0.507,1.573,60.021,0.954,-2.478,1.413,1.852
LV,3,20,1,13,1,2,0,1,6,5,2,1,4,8,3,1,3,1,3,3,1,1,2,0,0,0,0,0,0.8754,1.573,60.021,0.954,-2.478,1.413,1.852
LV,4,60,0,4,4,2,0,0,5,5,3,0,2,4,3,1,2,1,3,2,2,1,2,0,0,0,0,0,0.3866,1.573,60.021,0.954,-2.478,1.413,1.852
LV,3,51,0,3,2,2,0,0,6,6,3,0,2,2,2,1,3,1,3,4,4,1,2,0,0,0,0,0,0.5176,1.573,60.021,0.954,-2.478,1.413,1.852
LV,3,52,0,2,3,2,0,0,5,5,2,0,2,4,2,1,2,2,2,4,2,1,2,0,0,0,0,0,0.5176,1.573,60.021,0.954,-2.478,1.413,1.852
LV,3,53,0,2,4,3,0,0,5,5,2,0,2,4,3,1,3,3,3,4,2,2,2,0,0,0,0,0,0.5176,1.573,60.021,0.954,-2.478,1.413,1.852
LV,1,60,0,12,3,1,0,0,4,5,2,0,3,3,3,1,3,1,3,3,2,1,1,0,0,0,0,0,1.106,1.573,60.021,0.954,-2.478,1.413,1.852
LV,1,32,0,2,2,2,0,0,6,3,2,1,3,2,2,1,3,1,4,3,3,1,2,0,0,0,0,0,1.2027,1.573,60.021,0.954,-2.478,1.413,1.852
LV,2,58,0,2,3,4,0,1,10,5,2,0,2,7,3,1,1,1,1,3,2,1,2,0,0,0,0,0,1.106,1.573,60.021,0.954,-2.478,1.413,1.852
LV,1,54,0,1,2,3,0,0,12,3,3,0,3,4,3,1,2,1,1,2,1,1,2,0,0,0,0,0,1.404,1.573,60.021,0.954,-2.478,1.413,1.852
LV,4,51,0,12,4,4,0,0,5,98,2,0,2,4,2,1,1,6,1,3,2,1,2,0,0,0,0,0,1.404,1.573,60.021,0.954,-2.478,1.413,1.852
LV,4,48,0,2,3,3,0,0,5,5,2,0,1,4,3,1,2,1,1,2,2,1,2,0,0,0,0,0,1.404,1.573,60.021,0.954,-2.478,1.413,1.852
LV,4,59,0,3,6,3,0,0,2,98,2,1,3,4,1,1,3,6,1,1,4,2,1,0,0,0,0,0,0.5203,1.573,60.021,0.954,-2.478,1.413,1.852
LV,5,37,1,3,3,2,0,1,2,5,2,0,3,2,1,1,3,1,3,3,3,2,2,0,0,0,0,0,0.4686,1.573,60.021,0.954,-2.478,1.413,1.852
LV,4,67,0,3,6,3,0,0,5,8,3,1,3,7,1,1,3,6,9,4,2,2,1,0,0,0,0,0,0.6662,1.573,60.021,0.954,-2.478,1.413,1.852
LV,5,26,0,2,2,2,0,0,12,98,2,0,2,6,1,1,3,1,3,2,2,3,1,0,0,0,0,0,0.4686,1.573,60.021,0.954,-2.478,1.413,1.852
LV,1,62,0,2,3,2,0,0,6,5,4,1,1,7,1,1,3,6,3,2,2,1,1,0,0,0,0,0,0.5203,1.573,60.021,0.954,-2.478,1.413,1.852
LV,1,46,0,2,6,3,0,0,7,98,2,0,2,4,1,1,2,1,3,1,2,3,1,0,0,0,0,0,0.4776,1.573,60.021,0.954,-2.478,1.413,1.852
LV,5,38,0,1,3,2,0,0,5,5,1,1,3,4,3,1,3,1,1,3,2,1,1,0,0,0,0,0,0.6766,1.573,60.021,0.954,-2.478,1.413,1.852
LV,3,59,1,3,3,2,0,0,11,98,2,1,2,4,1,1,3,1,1,4,2,2,1,0,0,0,0,0,0.5203,1.573,60.021,0.954,-2.478,1.413,1.852
LV,4,35,1,3,4,2,0,0,7,8,2,1,3,2,3,1,3,1,3,3,3,1,1,0,0,0,0,0,1.3594,1.573,60.021,0.954,-2.478,1.413,1.852
LV,5,41,0,1,6,1,0,0,10,98,1,0,3,2,2,1,1,1,3,1,1,1,1,0,0,0,0,0,0.9826,1.573,60.021,0.954,-2.478,1.413,1.852
LV,2,41,0,15,4,2,0,0,7,6,2,1,8,2,1,1,3,1,5,1,2,1,1,0,0,0,0,0,1.6976,1.573,60.021,0.954,-2.478,1.413,1.852
LV,1,49,0,3,2,2,0,0,7,8,2,0,3,2,1,1,3,1,3,2,2,1,1,0,0,0,0,0,0.9826,1.573,60.021,0.954,-2.478,1.413,1.852
LV,1,21,1,2,2,2,0,0,5,5,2,0,4,8,1,1,2,1,3,2,2,3,2,0,0,1,0,0,1.0203,1.573,60.021,0.954,-2.478,1.413,1.852
LV,2,36,0,2,4,2,0,0,6,98,2,1,2,4,1,1,2,1,1,4,3,1,2,0,0,0,0,0,1.078,1.573,60.021,0.954,-2.478,1.413,1.852
LV,4,55,0,1,4,3,0,0,10,5,4,0,2,6,1,1,1,1,1,4,2,2,2,0,0,0,0,0,0.5567,1.573,60.021,0.954,-2.478,1.413,1.852
LV,2,23,0,2,4,3,0,0,4,5,2,1,2,4,1,1,1,5,1,3,3,2,2,0,0,0,0,0,1.2851,1.573,60.021,0.954,-2.478,1.413,1.852
LV,4,37,0,2,2,1,0,0,12,98,2,1,2,4,2,1,3,1,1,1,2,3,1,0,0,0,0,0,0.7869,1.573,60.021,0.954,-2.478,1.413,1.852
LV,4,36,0,2,6,5,0,0,12,98,3,1,2,4,2,1,3,1,1,4,4,4,3,0,0,0,0,0,0.7869,1.573,60.021,0.954,-2.478,1.413,1.852
LV,5,19,1,1,2,2,0,0,3,5,2,1,2,4,2,1,2,1,3,6,2,3,2,0,0,0,0,0,0.9431,1.573,60.021,0.954,-2.478,1.413,1.852
LV,2,32,0,1,2,2,0,0,3,6,2,0,3,4,3,1,2,1,1,4,1,3,1,0,0,0,0,0,0.5342,1.573,60.021,0.954,-2.478,1.413,1.852
LV,4,41,0,2,4,2,0,0,8,98,2,0,3,5,3,1,3,1,3,2,1,1,1,0,0,0,0,0,1.404,1.573,60.021,0.954,-2.478,1.413,1.852
LV,3,37,1,2,2,3,0,1,4,98,1,0,3,2,3,1,2,1,3,2,1,2,1,0,0,0,0,0,1.3738,1.573,60.021,0.954,-2.478,1.413,1.852
LV,2,25,1,2,1,2,0,0,4,98,2,0,3,2,3,1,3,1,3,3,2,1,1,1,0,0,0,0,1.3738,1.573,60.021,0.954,-2.478,1.413,1.852
LV,5,60,0,4,6,3,0,0,12,98,2,0,2,6,3,1,1,6,3,6,2,1,2,0,0,0,0,0,1.106,1.573,60.021,0.954,-2.478,1.413,1.852
LV,1,50,0,4,3,2,0,0,7,6,2,1,3,2,3,1,3,1,3,3,2,2,1,0,0,0,0,0,2.3525,1.573,60.021,0.954,-2.478,1.413,1.852
LV,2,43,1,2,2,2,0,0,5,98,2,0,2,1,3,1,2,1,3,4,1,1,1,0,0,0,0,0,1.404,1.573,60.021,0.954,-2.478,1.413,1.852
LV,1,17,1,1,4,1,0,0,4,10,1,1,4,8,3,1,3,1,5,4,4,1,1,0,0,1,0,0,2.2344,1.573,60.021,0.954,-2.478,1.413,1.852
LV,4,65,0,2,4,3,0,0,1,10,2,0,3,2,3,1,3,1,3,4,3,1,1,1,0,0,0,0,1.7502,1.573,60.021,0.954,-2.478,1.413,1.852
LV,4,62,0,1,6,2,0,0,12,98,2,0,1,2,3,1,3,1,1,2,1,1,3,0,0,0,0,0,1.106,1.573,60.021,0.954,-2.478,1.413,1.852
LV,2,62,0,2,2,2,0,0,6,98,3,0,2,4,3,1,3,1,1,1,2,1,1,0,0,0,0,0,1.106,1.573,60.021,0.954,-2.478,1.413,1.852
LV,2,32,1,1,3,2,0,0,4,98,2,0,3,2,3,1,2,1,3,2,2,2,1,0,0,0,0,0,1.3738,1.573,60.021,0.954,-2.478,1.413,1.852
LV,1,25,1,12,2,2,0,1,11,98,2,0,3,4,3,1,3,1,3,3,3,1,1,0,0,0,0,0,1.3738,1.573,60.021,0.954,-2.478,1.413,1.852
LV,3,68,0,2,4,3,0,0,3,98,3,0,3,1,3,1,2,1,9,3,3,1,2,0,0,0,0,0,1.7502,1.573,60.021,0.954,-2.478,1.413,1.852
LV,4,42,0,13,4,4,0,0,6,5,1,1,2,7,2,1,3,6,1,4,3,2,3,1,0,0,0,0,0.8235,1.573,60.021,0.954,-2.478,1.413,1.852
LV,4,72,1,13,3,2,0,0,1,5,2,1,3,7,2,1,3,6,3,3,1,1,2,0,0,0,0,0,0.6254,1.573,60.021,0.954,-2.478,1.413,1.852
LV,2,68,0,1,4,3,0,0,5,6,4,0,3,7,2,1,2,6,1,3,3,1,2,0,0,0,0,0,0.5901,1.573,60.021,0.954,-2.478,1.413,1.852
LV,4,35,0,2,2,2,0,1,1,1,2,0,2,2,3,1,2,1,1,3,1,1,2,0,0,0,0,0,0.4466,1.573,60.021,0.954,-2.478,1.413,1.852
LV,1,27,1,13,3,2,0,0,12,5,1,0,2,4,3,1,3,1,3,3,2,1,1,0,0,0,0,0,1.3738,1.573,60.021,0.954,-2.478,1.413,1.852
LV,4,30,0,2,1,1,0,0,5,5,3,0,3,3,3,1,3,1,3,1,2,1,1,0,0,0,0,0,1.3738,1.573,60.021,0.954,-2.478,1.413,1.852
LV,1,65,0,1,5,3,0,0,9,5,2,0,3,2,3,1,3,1,3,1,2,1,1,1,0,0,0,0,1.7502,1.573,60.021,0.954,-2.478,1.413,1.852
LV,1,60,1,1,4,3,0,0,5,5,2,1,3,2,3,1,2,1,2,4,2,1,1,0,0,0,0,0,1.5157,1.573,60.021,0.954,-2.478,1.413,1.852
LV,1,70,1,1,4,2,0,0,3,5,2,1,2,7,2,1,3,6,1,4,3,1,1,0,0,0,0,0,0.6662,1.573,60.021,0.954,-2.478,1.413,1.852
LV,4,69,0,16,2,2,0,0,5,98,1,0,2,7,3,1,3,6,1,1,4,1,1,0,0,0,0,0,0.6273,1.573,60.021,0.954,-2.478,1.413,1.852
LV,4,42,0,1,1,2,0,0,5,5,1,1,2,4,2,1,3,1,3,4,2,1,1,0,0,0,0,0,0.8861,1.573,60.021,0.954,-2.478,1.413,1.852
LV,3,64,0,2,6,2,0,0,12,98,1,1,2,7,2,1,3,6,1,4,4,1,4,0,0,0,0,0,0.7076,1.573,60.021,0.954,-2.478,1.413,1.852
LV,3,30,0,3,4,2,0,0,6,8,2,1,3,3,2,1,2,1,3,2,2,3,1,0,0,0,0,0,0.9277,1.573,60.021,0.954,-2.478,1.413,1.852
LV,3,65,0,4,6,3,0,0,12,98,4,0,2,7,2,1,1,6,1,3,4,1,2,0,0,0,0,0,0.8426,1.573,60.021,0.954,-2.478,1.413,1.852
LV,2,22,0,1,1,1,0,0,5,98,2,0,2,6,2,1,2,1,3,6,2,2,1,0,0,0,0,0,0.8788,1.573,60.021,0.954,-2.478,1.413,1.852
LV,3,52,0,1,4,2,0,0,3,5,2,0,2,4,1,1,3,1,1,2,4,1,2,0,0,0,0,0,0.7559,1.573,60.021,0.954,-2.478,1.413,1.852
LV,2,60,0,2,6,2,0,0,5,5,4,0,2,7,1,1,3,6,1,3,3,1,3,0,0,0,0,0,0.5567,1.573,60.021,0.954,-2.478,1.413,1.852
